DATAFLOW,LAST UPDATE,freq,c_resid,unit,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Hungary,2014,12351330,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Hungary,2015,12962395,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Hungary,2016,13802045,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Hungary,2017,14941781,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Hungary,2018,15340449,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Hungary,2019,15752573,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Hungary,2020,3773567,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Hungary,2021,5070834,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Hungary,2022,12364137,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Hungary,2023,14173761,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Hungary,2024,15224253,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Ireland,2014,11276424,e,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Ireland,2015,13462348,e,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Ireland,2016,16190381,e,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Ireland,2018,16813507,e,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Ireland,2019,16285259,e,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Ireland,2020,4516254,e,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Ireland,2021,5234451,e,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Ireland,2022,16474828,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Ireland,2023,24362147,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Ireland,2024,24349960,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Iceland,2014,4404834,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Iceland,2015,5605634,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Iceland,2016,6764038,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Iceland,2019,7316774,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Iceland,2020,1828009,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Iceland,2021,3072791,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Iceland,2022,6578780,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Iceland,2023,7557161,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Italy,2014,186792507,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Italy,2015,192625026,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Italy,2016,199421814,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Italy,2017,210658786,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Italy,2018,216510546,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Italy,2019,220662684,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Italy,2020,65443607,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Italy,2021,106123175,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Italy,2022,201069434,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Italy,2023,234182255,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Italy,2024,253948443,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Liechtenstein,2014,130202,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Liechtenstein,2015,110465,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Liechtenstein,2016,127747,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Liechtenstein,2017,146892,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Liechtenstein,2018,158728,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Liechtenstein,2019,174095,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Liechtenstein,2020,124166,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Liechtenstein,2021,156302,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Liechtenstein,2022,195032,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Liechtenstein,2023,217741,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Liechtenstein,2024,223302,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Lithuania,2014,3033826,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Lithuania,2015,3010727,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Lithuania,2016,3273420,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Lithuania,2017,3431233,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Lithuania,2018,3736850,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Lithuania,2019,4142526,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Lithuania,2020,1119591,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Lithuania,2021,1182795,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Lithuania,2022,2614444,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Lithuania,2023,3001947,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Lithuania,2024,3102171,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Luxembourg,2014,2513585,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Luxembourg,2015,2862290,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Luxembourg,2016,2936548,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Luxembourg,2017,2875330,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Luxembourg,2018,2802737,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Luxembourg,2019,2797162,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Luxembourg,2020,1289968,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Luxembourg,2021,1788781,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Luxembourg,2022,2807759,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Luxembourg,2023,3012273,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Luxembourg,2024,3225517,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Latvia,2014,2875934,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Latvia,2015,2873885,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Latvia,2016,3044532,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Latvia,2017,3406527,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Latvia,2018,3742966,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Latvia,2019,3851303,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Latvia,2020,1504305,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Latvia,2021,863387,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Latvia,2022,2113221,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Latvia,2023,2577784,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Latvia,2024,2841253,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2015,10307371,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2016,10528475,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2017,3459000,b,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2022,3787237,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2023,4560288,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2024,4603420,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",North Macedonia,2014,900148,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",North Macedonia,2015,1020943,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",North Macedonia,2016,1050917,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",North Macedonia,2017,1289111,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",North Macedonia,2018,1483982,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",North Macedonia,2019,1573667,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",North Macedonia,2020,252417,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",North Macedonia,2021,670134,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",North Macedonia,2022,1143265,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",North Macedonia,2023,1404586,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",North Macedonia,2024,1530378,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Malta,2014,8428215,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Malta,2015,8542055,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Malta,2016,8622438,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Malta,2017,9184162,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Malta,2018,9685156,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Malta,2019,9436332,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Malta,2020,2397683,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Malta,2021,3940602,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Malta,2022,7549225,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Malta,2023,9206833,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Malta,2024,10605083,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Netherlands,2014,34423552,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Netherlands,2015,37297588,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Netherlands,2016,39623541,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Netherlands,2017,44169041,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Netherlands,2018,47001546,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Netherlands,2019,51750379,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Netherlands,2020,21372439,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Netherlands,2021,18614806,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Netherlands,2022,48160140,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Netherlands,2023,59104032,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Netherlands,2024,61511827,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Norway,2014,8451333,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Norway,2015,8851422,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Norway,2016,9672993,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Norway,2020,3318303,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Norway,2021,3309531,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Norway,2022,9813229,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Norway,2023,11137428,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Norway,2024,12425429,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2014,12992241,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2015,13757657,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2016,15579225,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2017,16705215,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2018,17742651,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2019,18683576,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2020,6622952,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2021,7165013,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2022,14759246,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2023,17010905,,
ESTAT:TIN00175(1.0),28/05/26 11:00:00,Annual,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,2024,18392029,,
